dt,Цена на арматуру,lag_1,lag_2,lag_3,lag_4,Скользящее среднее,week,month,Базовый индекс потребительских цен на товары и услуги,Ключевая ставка,Курс доллара,"Концентрат коксующегося угля_Россия марка ОС FCA руб./т, без НДС","Лом_HMS 1/2 80:20, FOB EC Роттердам, $/т","Лом_3А, РФ CPT ж/д Южный ФО, руб./т, без НДС","Лом_3А, РФ CPT ж/д Сибирский ФО, руб./т, без НДС","Лом_3А, РФ CPT ж/д Центральный ФО, руб./т, без НДС","ЖРС_Китай Iron ore fines Fe 62%, CFR","Чугун_CFR Италия, $/т","Концентрат коксующегося угля_Россия марка КО FCA руб./т, без НДС","ЖРС_Российские окатыши Fe 62-65,5%, SiO2 5,8-8,65, DAP Забайкальск-Манжули, $/т","Лом_HMS 1/2 80:20, FOB США Восток, $/т","Лом_3А, FOB РФ Черное море, $/т","Чугун_FOB Бразилия Север, $/т","Лом_HMS 1/2 80:20, CFR ЮВА, $/т","Концентрат коксующегося угля_Россия марка КС FCA руб./т, без НДС","Лом_3А, РФ FCA ж/д респ. Татарстан, руб./т, без НДС","ЖРС_Российский концентрат Fe 62,5-67,5%, SiO2 0,78-8,51, сухой вес, DAP Забайкальск-Манжули, $/т","Концентрат коксующегося угля_Россия марка К и смеси марок К, КО FCA руб./т, без НДС","Кокс_Россия Урал Сибирь +25, FCA руб./т., без НДС","Лом_3А, РФ FCA ж/д Московский регион, руб./т, без НДС","Концентрат коксующегося угля_Россия марка Ж+ГЖ FCA руб./т, без НДС","Чугун_FOB Россия Черное море, $/т","ЖРС_Россия аглоруда Fe 52-60%, FCA руб./т, без НДС","ЖРС_Россия концентрат Fe 64-68%, FCA руб./т, без НДС","Чугун_Россия, FCA руб./т, без НДС","Концентрат коксующегося угля_HCC Австралия, $/t FOB","ЖРС_Россия окатыши Fe 62-65,5% FCA руб./т, без НДС","ГБЖ_CFR Италия, $/т","Лом_3А, РФ CPT ж/д Уральский ФО, руб./т, без НДС","Концентрат коксующегося угля_Россия марка Ж FCA руб./т, без НДС","Лом_HMS 1/2 80:20, CFR Турция, $/т","Чугун_CFR Китай, $/т","Концентрат коксующегося угля_Средняя шихта Россия FCA руб./т, без НДС","Концентрат коксующегося угля_Россия марка ГЖ FCA руб./т, без НДС","Чугун_CFR NOLA США, $/т","Чугун_CFR Турция, $/т","ЖРС_Средневзвешенная цена окатыши Fe 62-65,5%, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена концентрат Fe 64-68%, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена аглоруда Fe 52-60%, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена за 1 % Fe в аглоруде, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена за 1 % Fe в концентрате, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена за 1 % Fe в окатыши, Россия FCA руб./т, без НДС","ЖРС_Украинский концентрат Fe 65-68%,  DAP граница Украины с Европой,  $/т","ЖРС_Украинские окатыши Fe 65-66%, DAP граница Украины с Европой,  $/т",Price_x,Open_x,High_x,Low_x,Vol._x,Change %_x,Price_y,Open_y,High_y,Low_y,Vol._y,Change %_y,Price,Open,High,Low,Vol.,Change %
2015-06-22,25000.0,24400.0,23800.0,23500.0,23700.0,24075.0,26.0,6.0,0.0,7.235714285714286,69.02996180866965,5150.0,257.0,10488.0,8816.0,10232.0,62.0,285.5,5000.0,66.0,255.0,239.0,265.0,270.0,4250.0,8867.0,47.0,5550.0,9400.0,9334.0,4800.0,268.0,1250.0,1950.0,13000.0,87.0,2760.0,249.5,10122.0,5400.0,273.0,322.5,4838.0,3850.0,312.0,297.5,2594.0,1772.0,1170.0,22.0,64.0,101.0,77.0,125.5,"1,029.00","1,015.20","1,000.00","1,024.00",1.30M,0.29%,"38,95","40,00","37,85","36,90","21,85M","-0,37%",152.22,154.2,154.2,151.6,5.67M,-0.12%
2015-06-29,25300.0,25000.0,24400.0,23800.0,23500.0,24200.0,27.0,6.0,0.0,7.235714285714286,69.02996180866965,5150.0,237.0,10482.0,8801.0,10245.0,61.0,285.5,5000.0,64.5,236.0,229.0,265.0,270.0,4250.0,8818.0,45.5,5550.0,9400.0,9432.0,4800.0,266.0,1250.0,1950.0,13000.0,88.0,2760.0,249.5,10099.0,5400.0,266.0,322.5,4838.0,3850.0,312.0,297.5,2756.0,1991.0,1180.0,22.0,64.0,101.0,77.0,125.5,"1,029.00","1,015.20","1,000.00","1,024.00",1.30M,0.29%,"38,95","40,00","37,85","36,90","21,85M","-0,37%",152.22,154.2,154.2,151.6,5.67M,-0.12%
2015-07-06,25500.0,25300.0,25000.0,24400.0,23800.0,24400.0,28.0,7.0,0.0,7.235714285714286,69.02996180866965,4150.0,224.0,10605.0,8805.0,10417.0,58.0,285.5,4000.0,63.5,225.0,223.0,265.0,248.0,3300.0,8877.0,44.5,4550.0,9050.0,9599.0,4500.0,259.0,1180.0,2125.0,13000.0,87.0,3025.0,249.5,10115.0,4400.0,252.0,322.5,4108.0,3525.0,312.0,297.5,2756.0,1991.0,1180.0,22.0,64.0,101.0,77.0,125.5,"1,029.00","1,015.20","1,000.00","1,024.00",1.30M,0.29%,"38,95","40,00","37,85","36,90","21,85M","-0,37%",152.22,154.2,154.2,151.6,5.67M,-0.12%
2015-07-13,25500.0,25500.0,25300.0,25000.0,24400.0,24587.5,29.0,7.0,0.0,7.235714285714286,69.02996180866965,4150.0,219.0,10791.0,8907.0,10682.0,49.0,285.5,4000.0,57.5,213.0,212.0,265.0,248.0,3300.0,8963.0,38.5,4550.0,9050.0,9943.0,4500.0,255.0,1180.0,2125.0,13000.0,87.0,3025.0,249.5,10072.0,4400.0,240.0,322.5,4108.0,3525.0,312.0,297.5,2756.0,1991.0,1180.0,22.0,64.0,101.0,77.0,125.5,"1,029.00","1,015.20","1,000.00","1,024.00",1.30M,0.29%,"38,95","40,00","37,85","36,90","21,85M","-0,37%",152.22,154.2,154.2,151.6,5.67M,-0.12%
2015-07-20,25400.0,25500.0,25500.0,25300.0,25000.0,24800.0,30.0,7.0,0.0,7.235714285714286,69.02996180866965,4150.0,201.0,10867.0,8745.0,10880.0,50.0,285.5,4000.0,58.0,201.0,194.0,265.0,231.0,3300.0,8993.0,39.0,4550.0,9050.0,10141.0,4500.0,245.0,1180.0,2125.0,13000.0,84.0,3025.0,249.5,10014.0,4400.0,225.0,322.5,4108.0,3525.0,312.0,297.5,2756.0,1991.0,1180.0,22.0,64.0,101.0,77.0,125.5,"1,029.00","1,015.20","1,000.00","1,024.00",1.30M,0.29%,"38,95","40,00","37,85","36,90","21,85M","-0,37%",152.22,154.2,154.2,151.6,5.67M,-0.12%
2015-07-27,25200.0,25400.0,25500.0,25500.0,25300.0,25012.5,31.0,7.0,0.0,7.235714285714286,69.02996180866965,4150.0,201.0,10996.0,8646.0,10883.0,52.0,285.5,4000.0,59.0,201.0,203.0,265.0,225.0,3300.0,8939.0,40.0,4550.0,9050.0,10141.0,4500.0,245.0,1180.0,2125.0,13000.0,80.0,3025.0,249.5,10013.0,4400.0,227.0,322.5,4108.0,3525.0,312.0,297.5,3008.0,2144.0,1093.0,21.0,64.0,101.0,77.0,125.5,"1,029.00","1,015.20","1,000.00","1,024.00",1.30M,0.29%,"38,95","40,00","37,85","36,90","21,85M","-0,37%",152.22,154.2,154.2,151.6,5.67M,-0.12%
2015-08-03,25000.0,25200.0,25400.0,25500.0,25500.0,25162.5,32.0,8.0,0.0,7.235714285714286,69.02996180866965,4150.0,208.0,11068.0,8896.0,10838.0,54.0,285.5,4000.0,61.5,205.0,208.0,265.0,218.0,3300.0,8830.0,42.5,4550.0,9050.0,10143.0,4500.0,240.0,1180.0,1900.0,13000.0,79.0,2750.0,249.5,9974.0,4400.0,233.0,322.5,4108.0,3525.0,312.0,297.5,3008.0,2144.0,1093.0,21.0,64.0,101.0,77.0,125.5,"1,029.00","1,015.20","1,000.00","1,024.00",1.30M,0.29%,"38,95","40,00","37,85","36,90","21,85M","-0,37%",152.22,154.2,154.2,151.6,5.67M,-0.12%
2015-08-10,24700.0,25000.0,25200.0,25400.0,25500.0,25200.0,33.0,8.0,0.0,7.235714285714286,69.02996180866965,4150.0,215.0,11059.0,8990.0,10840.0,56.0,285.5,4000.0,63.5,211.0,208.0,255.0,218.0,3300.0,8770.0,43.5,4550.0,8800.0,10087.0,4200.0,245.0,1155.0,1900.0,13000.0,83.0,2750.0,249.5,9934.0,4400.0,240.0,322.5,4001.0,3300.0,312.0,297.5,3008.0,2144.0,1093.0,21.0,64.0,101.0,77.0,125.5,"1,029.00","1,015.20","1,000.00","1,024.00",1.30M,0.29%,"38,95","40,00","37,85","36,90","21,85M","-0,37%",152.22,154.2,154.2,151.6,5.67M,-0.12%
2015-08-17,24400.0,24700.0,25000.0,25200.0,25400.0,25125.0,34.0,8.0,0.0,7.235714285714286,69.02996180866965,4150.0,211.0,11078.0,9007.0,10823.0,56.0,285.5,4000.0,63.5,215.0,212.0,255.0,220.0,3300.0,8755.0,43.5,4550.0,8800.0,10106.0,4200.0,245.0,1155.0,1900.0,13000.0,83.0,2750.0,249.5,9960.0,4400.0,243.0,322.5,4001.0,3300.0,312.0,297.5,3008.0,2144.0,1093.0,21.0,64.0,101.0,77.0,125.5,"1,029.00","1,015.20","1,000.00","1,024.00",1.30M,0.29%,"38,95","40,00","37,85","36,90","21,85M","-0,37%",152.22,154.2,154.2,151.6,5.67M,-0.12%
2015-08-24,24100.0,24400.0,24700.0,25000.0,25200.0,24975.0,35.0,8.0,0.0,7.235714285714286,69.02996180866965,4150.0,204.0,11010.0,8863.0,10853.0,56.0,285.5,4000.0,63.5,210.0,212.0,250.0,220.0,3300.0,8795.0,43.5,4550.0,8800.0,10137.0,4200.0,240.0,1155.0,1900.0,13000.0,81.0,2750.0,249.5,9953.0,4400.0,236.0,322.5,4001.0,3300.0,312.0,297.5,3008.0,2144.0,1093.0,21.0,64.0,101.0,77.0,125.5,"1,029.00","1,015.20","1,000.00","1,024.00",1.30M,0.29%,"38,95","40,00","37,85","36,90","21,85M","-0,37%",152.22,154.2,154.2,151.6,5.67M,-0.12%
2015-08-31,24100.0,24100.0,24400.0,24700.0,25000.0,24800.0,36.0,8.0,0.0,7.235714285714286,69.02996180866965,4150.0,211.0,11044.0,9086.0,10841.0,54.0,285.5,4000.0,62.5,215.0,207.0,248.0,220.0,3300.0,8862.0,42.0,4550.0,8800.0,10178.0,4200.0,235.0,1155.0,1900.0,13000.0,81.0,2750.0,249.5,10004.0,4400.0,231.0,322.5,4001.0,3300.0,312.0,297.5,2745.0,1910.0,1098.0,21.0,64.0,101.0,77.0,125.5,"1,029.00","1,015.20","1,000.00","1,024.00",1.30M,0.29%,"38,95","40,00","37,85","36,90","21,85M","-0,37%",152.22,154.2,154.2,151.6,5.67M,-0.12%
2015-09-07,23900.0,24100.0,24100.0,24400.0,24700.0,24600.0,37.0,9.0,0.0,7.235714285714286,69.02996180866965,4150.0,201.0,11159.0,9299.0,10961.0,56.0,285.5,4000.0,63.5,200.0,202.0,236.0,210.0,3300.0,8939.0,43.0,4550.0,8800.0,10233.0,4200.0,230.0,1155.0,2000.0,14000.0,81.0,2900.0,249.5,10232.0,4400.0,220.0,322.5,4001.0,3300.0,312.0,297.5,2745.0,1910.0,1098.0,21.0,64.0,101.0,77.0,125.5,"1,029.00","1,015.20","1,000.00","1,024.00",1.30M,0.29%,"38,95","40,00","37,85","36,90","21,85M","-0,37%",152.22,154.2,154.2,151.6,5.67M,-0.12%
2015-09-14,24200.0,23900.0,24100.0,24100.0,24400.0,24450.0,38.0,9.0,0.0,7.235714285714286,69.02996180866965,4150.0,184.0,11210.0,9282.0,10946.0,58.0,285.5,4000.0,64.5,189.0,183.0,236.0,205.0,3300.0,8923.0,44.0,4550.0,8800.0,10212.0,4200.0,210.0,1155.0,2000.0,14000.0,81.0,2900.0,249.5,10374.0,4400.0,206.0,322.5,4001.0,3300.0,312.0,297.5,2745.0,1910.0,1098.0,21.0,64.0,101.0,77.0,125.5,"1,029.00","1,015.20","1,000.00","1,024.00",1.30M,0.29%,"38,95","40,00","37,85","36,90","21,85M","-0,37%",152.22,154.2,154.2,151.6,5.67M,-0.12%
2015-09-21,24200.0,24200.0,23900.0,24100.0,24100.0,24325.0,39.0,9.0,0.0,7.235714285714286,69.02996180866965,4150.0,180.0,11237.0,9206.0,10949.0,57.0,285.5,4000.0,64.0,188.0,181.0,236.0,205.0,3300.0,8887.0,43.0,4550.0,8800.0,10201.0,4200.0,210.0,1155.0,2000.0,14000.0,81.0,2900.0,249.5,10411.0,4400.0,202.0,322.5,4001.0,3300.0,312.0,297.5,2745.0,1910.0,1098.0,21.0,64.0,101.0,77.0,125.5,"1,029.00","1,015.20","1,000.00","1,024.00",1.30M,0.29%,"38,95","40,00","37,85","36,90","21,85M","-0,37%",152.22,154.2,154.2,151.6,5.67M,-0.12%
2015-09-28,24000.0,24200.0,24200.0,23900.0,24100.0,24200.0,40.0,9.0,0.0,7.235714285714286,69.02996180866965,4150.0,170.0,11367.0,9585.0,10718.0,57.0,285.5,4000.0,64.0,178.0,172.0,231.0,198.0,3300.0,8969.0,43.0,4550.0,8800.0,10024.0,4200.0,205.0,1155.0,2000.0,14000.0,80.0,2900.0,249.5,10458.0,4400.0,194.0,322.5,4001.0,3300.0,312.0,297.5,2949.0,2018.0,1107.0,22.0,64.0,101.0,77.0,125.5,"1,029.00","1,015.20","1,000.00","1,024.00",1.30M,0.29%,"38,95","40,00","37,85","36,90","21,85M","-0,37%",152.22,154.2,154.2,151.6,5.67M,-0.12%
2015-10-05,24000.0,24000.0,24200.0,24200.0,23900.0,24112.5,41.0,10.0,0.0,7.235714285714286,69.02996180866965,4150.0,165.0,11357.0,9553.0,10670.0,55.0,285.5,4000.0,62.0,175.0,165.0,216.0,188.0,3300.0,9209.0,41.0,4550.0,8800.0,10043.0,4200.0,195.0,1155.0,2150.0,14000.0,79.0,3225.0,249.5,10474.0,4400.0,187.0,322.5,4001.0,3300.0,312.0,297.5,2949.0,2018.0,1107.0,22.0,64.0,101.0,77.0,125.5,"1,029.00","1,015.20","1,000.00","1,024.00",1.30M,0.29%,"38,95","40,00","37,85","36,90","21,85M","-0,37%",152.22,154.2,154.2,151.6,5.67M,-0.12%
2015-10-12,23800.0,24000.0,24000.0,24200.0,24200.0,24037.5,42.0,10.0,0.0,7.235714285714286,69.02996180866965,4375.0,154.0,11310.0,9574.0,10531.0,55.0,285.5,4200.0,62.0,167.0,163.0,216.0,183.0,3450.0,9382.0,41.0,4750.0,9100.0,9928.0,4650.0,190.0,1155.0,2150.0,14000.0,80.0,3225.0,249.5,10552.0,5000.0,178.0,322.5,4335.0,3800.0,312.0,297.5,2949.0,2018.0,1107.0,22.0,64.0,101.0,77.0,125.5,"1,029.00","1,015.20","1,000.00","1,024.00",1.30M,0.29%,"38,95","40,00","37,85","36,90","21,85M","-0,37%",152.22,154.2,154.2,151.6,5.67M,-0.12%
2015-10-19,23800.0,23800.0,24000.0,24000.0,24200.0,24000.0,43.0,10.0,0.0,7.235714285714286,69.02996180866965,4375.0,153.0,11182.0,9554.0,10400.0,55.0,285.5,4200.0,62.0,159.0,154.0,205.0,183.0,3450.0,9316.0,41.0,4750.0,9100.0,9746.0,4650.0,175.0,1155.0,2150.0,14000.0,79.0,3225.0,249.5,10620.0,5000.0,170.0,322.5,4335.0,3800.0,312.0,297.5,2949.0,2018.0,1107.0,22.0,64.0,101.0,77.0,125.5,"1,029.00","1,015.20","1,000.00","1,024.00",1.30M,0.29%,"38,95","40,00","37,85","36,90","21,85M","-0,37%",152.22,154.2,154.2,151.6,5.67M,-0.12%
2015-10-26,24200.0,23800.0,23800.0,24000.0,24000.0,24012.5,44.0,10.0,0.0,7.235714285714286,69.02996180866965,4375.0,154.0,11052.0,9582.0,10384.0,52.0,285.5,4200.0,59.0,158.0,151.0,189.0,173.0,3450.0,9354.0,38.5,4750.0,9100.0,9679.0,4650.0,180.0,1155.0,2150.0,14000.0,78.0,3225.0,249.5,10652.0,5000.0,173.0,322.5,4335.0,3800.0,312.0,297.5,3307.0,2178.0,1099.0,22.0,64.0,101.0,77.0,125.5,"1,029.00","1,015.20","1,000.00","1,024.00",1.30M,0.29%,"38,95","40,00","37,85","36,90","21,85M","-0,37%",152.22,154.2,154.2,151.6,5.67M,-0.12%
2015-11-02,24500.0,24200.0,23800.0,23800.0,24000.0,24087.5,45.0,11.0,0.0,7.235714285714286,69.02996180866965,4375.0,167.0,10624.0,9485.0,10008.0,50.0,285.5,4200.0,58.0,164.0,158.0,189.0,173.0,3450.0,9444.0,37.5,4750.0,9100.0,9242.0,4650.0,185.0,1155.0,2150.0,14000.0,77.0,3225.0,249.5,10625.0,5000.0,186.0,322.5,4335.0,3800.0,312.0,297.5,3307.0,2178.0,1099.0,22.0,64.0,101.0,77.0,125.5,"1,029.00","1,015.20","1,000.00","1,024.00",1.30M,0.29%,"38,95","40,00","37,85","36,90","21,85M","-0,37%",152.22,154.2,154.2,151.6,5.67M,-0.12%
2015-11-09,24500.0,24500.0,24200.0,23800.0,23800.0,24125.0,46.0,11.0,0.0,7.235714285714286,69.02996180866965,4375.0,174.0,10529.0,9195.0,9850.0,48.0,285.5,4200.0,59.5,178.0,166.0,181.0,173.0,3450.0,9236.0,42.5,4750.0,9000.0,8991.0,4650.0,185.0,1155.0,2150.0,11000.0,76.0,3225.0,249.5,10437.0,5000.0,195.0,322.5,4335.0,3800.0,312.0,297.5,3307.0,2178.0,1099.0,22.0,64.0,101.0,77.0,125.5,"1,029.00","1,015.20","1,000.00","1,024.00",1.30M,0.29%,"38,95","40,00","37,85","36,90","21,85M","-0,37%",152.22,154.2,154.2,151.6,5.67M,-0.12%
2015-11-16,23950.0,24500.0,24500.0,24200.0,23800.0,24093.75,47.0,11.0,0.0,7.235714285714286,69.02996180866965,4375.0,182.0,10142.0,8938.0,9541.0,48.0,285.5,4200.0,57.5,180.0,175.0,181.0,173.0,3450.0,9053.0,40.5,4750.0,9000.0,8618.0,4650.0,190.0,1155.0,2150.0,11000.0,74.0,3225.0,249.5,10356.0,5000.0,200.0,322.5,4335.0,3800.0,312.0,297.5,3307.0,2178.0,1099.0,22.0,64.0,101.0,77.0,125.5,"1,029.00","1,015.20","1,000.00","1,024.00",1.30M,0.29%,"38,95","40,00","37,85","36,90","21,85M","-0,37%",152.22,154.2,154.2,151.6,5.67M,-0.12%
2015-11-23,23750.0,23950.0,24500.0,24500.0,24200.0,24062.5,48.0,11.0,0.0,7.235714285714286,69.02996180866965,4375.0,181.0,9428.0,8844.0,9154.0,46.0,285.5,4200.0,54.5,179.0,173.0,181.0,173.0,3450.0,8416.0,37.5,4750.0,9000.0,8259.0,4650.0,190.0,1155.0,2150.0,11000.0,73.0,3225.0,249.5,9808.0,5000.0,196.0,322.5,4335.0,3800.0,312.0,297.5,3307.0,2178.0,1099.0,22.0,64.0,101.0,77.0,125.5,"1,029.00","1,015.20","1,000.00","1,024.00",1.30M,0.29%,"38,95","40,00","37,85","36,90","21,85M","-0,37%",152.22,154.2,154.2,151.6,5.67M,-0.12%
2015-11-30,23100.0,23750.0,23950.0,24500.0,24500.0,23950.0,49.0,11.0,0.0,7.235714285714286,69.02996180866965,4375.0,180.0,9133.0,8878.0,9052.0,44.0,285.5,4200.0,51.5,179.0,168.0,183.0,173.0,3450.0,8036.0,34.5,4750.0,9000.0,8160.0,4650.0,185.0,1155.0,2150.0,11000.0,72.0,3225.0,249.5,9381.0,5000.0,191.0,322.5,4335.0,3800.0,312.0,297.5,3150.0,2112.0,1125.0,22.0,64.0,101.0,77.0,125.5,"1,029.00","1,015.20","1,000.00","1,024.00",1.30M,0.29%,"38,95","40,00","37,85","36,90","21,85M","-0,37%",152.22,154.2,154.2,151.6,5.67M,-0.12%
2015-12-07,22800.0,23100.0,23750.0,23950.0,24500.0,23825.0,50.0,12.0,0.0,7.235714285714286,69.02996180866965,4375.0,176.0,9103.0,8660.0,9138.0,41.0,285.5,4200.0,52.5,178.0,163.0,183.0,173.0,3450.0,8002.0,37.5,4750.0,9000.0,8112.0,4650.0,180.0,1155.0,1925.0,11000.0,74.0,2825.0,249.5,9350.0,5000.0,190.0,322.5,4335.0,3800.0,312.0,297.5,3150.0,2112.0,1125.0,22.0,64.0,101.0,77.0,125.5,"1,029.00","1,015.20","1,000.00","1,024.00",1.30M,0.29%,"38,95","40,00","37,85","36,90","21,85M","-0,37%",152.22,154.2,154.2,151.6,5.67M,-0.12%
2015-12-14,22000.0,22800.0,23100.0,23750.0,23950.0,23600.0,51.0,12.0,0.0,7.235714285714286,69.02996180866965,4375.0,176.0,9143.0,8330.0,9142.0,39.0,285.5,4200.0,50.5,178.0,161.0,183.0,173.0,3450.0,8067.0,35.5,4750.0,9000.0,8115.0,4650.0,180.0,1155.0,1925.0,11000.0,75.0,2825.0,249.5,9326.0,5000.0,187.0,322.5,4335.0,3800.0,312.0,297.5,3150.0,2112.0,1125.0,22.0,64.0,101.0,77.0,125.5,"1,029.00","1,015.20","1,000.00","1,024.00",1.30M,0.29%,"38,95","40,00","37,85","36,90","21,85M","-0,37%",152.22,154.2,154.2,151.6,5.67M,-0.12%
2015-12-21,21700.0,22000.0,22800.0,23100.0,23750.0,23287.5,52.0,12.0,0.0,7.235714285714286,69.02996180866965,4375.0,174.0,9268.0,8016.0,9135.0,39.0,285.5,4200.0,51.5,175.0,160.0,183.0,173.0,3450.0,7813.0,36.5,4750.0,9000.0,8050.0,4650.0,180.0,1155.0,1925.0,11000.0,75.0,2825.0,249.5,8888.0,5000.0,187.0,322.5,4335.0,3800.0,312.0,297.5,3150.0,2112.0,1125.0,22.0,64.0,101.0,77.0,125.5,"1,029.00","1,015.20","1,000.00","1,024.00",1.30M,0.29%,"38,95","40,00","37,85","36,90","21,85M","-0,37%",152.22,154.2,154.2,151.6,5.67M,-0.12%
2015-12-28,21300.0,21700.0,22000.0,22800.0,23100.0,22887.5,53.0,12.0,0.0,7.235714285714286,69.02996180866965,4375.0,172.0,9337.0,8134.0,9116.0,40.0,285.5,4200.0,52.5,168.0,158.0,183.0,173.0,3450.0,7638.0,37.5,4750.0,9000.0,8064.0,4650.0,180.0,1155.0,1925.0,11000.0,76.0,2825.0,249.5,8934.0,5000.0,186.0,322.5,4335.0,3800.0,312.0,297.5,2826.0,1884.0,1115.0,22.0,64.0,101.0,77.0,125.5,"1,029.00","1,015.20","1,000.00","1,024.00",1.30M,0.29%,"38,95","40,00","37,85","36,90","21,85M","-0,37%",152.22,154.2,154.2,151.6,5.67M,-0.12%
2016-01-04,21300.0,21300.0,21700.0,22000.0,22800.0,22487.5,1.0,1.0,0.0,7.235714285714286,69.02996180866965,4375.0,172.0,9332.0,8077.0,9095.0,42.0,285.5,4200.0,54.5,168.0,160.0,183.0,173.0,3450.0,7554.0,39.5,4750.0,9000.0,8067.0,4650.0,180.0,1155.0,1925.0,11000.0,76.0,2825.0,249.5,8973.0,5000.0,189.0,322.5,4335.0,3800.0,312.0,297.5,2826.0,1884.0,1115.0,22.0,64.0,101.0,77.0,125.5,"1,029.00","1,015.20","1,000.00","1,024.00",1.30M,0.29%,"38,95","40,00","37,85","36,90","21,85M","-0,37%",152.22,154.2,154.2,151.6,5.67M,-0.12%
2016-01-11,21300.0,21300.0,21300.0,21700.0,22000.0,22156.25,2.0,1.0,0.0,7.235714285714286,69.02996180866965,4325.0,173.0,9428.0,8058.0,9221.0,42.0,285.5,4200.0,54.5,174.0,160.0,183.0,173.0,3450.0,7439.0,39.5,4700.0,9000.0,7826.0,4650.0,185.0,1155.0,1650.0,11000.0,77.0,2525.0,249.5,8963.0,5000.0,188.0,322.5,4335.0,3800.0,312.0,297.5,2826.0,1884.0,1115.0,22.0,64.0,101.0,77.0,125.5,"1,029.00","1,015.20","1,000.00","1,024.00",1.30M,0.29%,"38,95","40,00","37,85","36,90","21,85M","-0,37%",152.22,154.2,154.2,151.6,5.67M,-0.12%
2016-01-18,21200.0,21300.0,21300.0,21300.0,21700.0,21837.5,3.0,1.0,0.0,7.235714285714286,69.02996180866965,4325.0,173.0,9240.0,8387.0,9089.0,40.0,285.5,4200.0,53.5,175.0,159.0,183.0,173.0,3450.0,7538.0,38.5,4700.0,9000.0,8090.0,4650.0,190.0,1130.0,1650.0,11000.0,77.0,2525.0,249.5,8981.0,5000.0,186.0,322.5,4322.0,3800.0,312.0,297.5,2826.0,1884.0,1115.0,22.0,64.0,101.0,77.0,125.5,"1,029.00","1,015.20","1,000.00","1,024.00",1.30M,0.29%,"38,95","40,00","37,85","36,90","21,85M","-0,37%",152.22,154.2,154.2,151.6,5.67M,-0.12%
2016-01-25,21000.0,21200.0,21300.0,21300.0,21300.0,21575.0,4.0,1.0,0.0,7.235714285714286,69.02996180866965,4325.0,172.0,9272.0,8361.0,9126.0,42.0,285.5,4200.0,54.0,174.0,156.0,183.0,174.0,3450.0,7649.0,39.0,4700.0,9000.0,8176.0,4650.0,190.0,1130.0,1650.0,11000.0,75.0,2525.0,249.5,9023.0,5000.0,181.0,322.5,4322.0,3800.0,312.0,297.5,2826.0,1884.0,1115.0,22.0,64.0,101.0,77.0,125.5,"1,029.00","1,015.20","1,000.00","1,024.00",1.30M,0.29%,"38,95","40,00","37,85","36,90","21,85M","-0,37%",152.22,154.2,154.2,151.6,5.67M,-0.12%
2016-02-01,21000.0,21000.0,21200.0,21300.0,21300.0,21350.0,5.0,2.0,0.0,7.235714285714286,69.02996180866965,4325.0,165.0,9339.0,8860.0,9231.0,42.0,285.5,4200.0,54.0,168.0,153.0,183.0,177.0,3450.0,7650.0,39.0,4700.0,9000.0,8247.0,4650.0,190.0,1130.0,1650.0,11000.0,75.0,2525.0,249.5,9067.0,5000.0,177.0,322.5,4322.0,3800.0,312.0,297.5,2456.0,1751.0,1134.0,22.0,64.0,101.0,77.0,125.5,"1,029.00","1,015.20","1,000.00","1,024.00",1.30M,0.29%,"38,95","40,00","37,85","36,90","21,85M","-0,37%",152.22,154.2,154.2,151.6,5.67M,-0.12%
2016-02-08,21000.0,21000.0,21000.0,21200.0,21300.0,21225.0,6.0,2.0,0.0,7.235714285714286,69.02996180866965,4325.0,165.0,9249.0,9094.0,9428.0,44.0,285.5,4200.0,48.5,167.0,150.0,181.0,177.0,3450.0,7916.0,35.5,4700.0,8650.0,8366.0,4650.0,185.0,1130.0,1725.0,11700.0,74.0,2525.0,249.5,9011.0,5000.0,176.0,322.5,4322.0,3800.0,312.0,297.5,2456.0,1751.0,1134.0,22.0,64.0,101.0,77.0,125.5,"1,029.00","1,015.20","1,000.00","1,024.00",1.30M,0.29%,"38,95","40,00","37,85","36,90","21,85M","-0,37%",152.22,154.2,154.2,151.6,5.67M,-0.12%
2016-02-15,21200.0,21000.0,21000.0,21000.0,21200.0,21162.5,7.0,2.0,0.0,7.235714285714286,69.02996180866965,4325.0,164.0,9442.0,9094.0,9540.0,44.0,285.5,4200.0,48.5,168.0,148.0,185.0,176.0,3450.0,8037.0,35.5,4700.0,8650.0,8502.0,4650.0,185.0,1130.0,1725.0,11700.0,73.0,2525.0,249.5,9224.0,5000.0,175.0,322.5,4322.0,3800.0,312.0,297.5,2456.0,1751.0,1134.0,22.0,64.0,101.0,77.0,125.5,"1,029.00","1,015.20","1,000.00","1,024.00",1.30M,0.29%,"38,95","40,00","37,85","36,90","21,85M","-0,37%",152.22,154.2,154.2,151.6,5.67M,-0.12%
